Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps;Multi-Server Latency;Multi-Server Jitter,
Tigo;Magdalena, Colombia;;Dec 2018;2618.0;1424.0;all;;median;725.0;16.0;9761.0;2122.0;9.76;2.12;;
Tigo;Meta, Colombia;;Dec 2018;1553.0;826.0;all;;median;444.0;15.0;10288.0;2124.0;10.29;2.12;;
Tigo;Narino, Colombia;;Dec 2018;101.0;56.0;all;;median;28.0;34.0;5570.0;1308.0;5.57;1.31;;
Tigo;North Santander, Colombia;;Dec 2018;2704.0;1555.0;all;;median;907.0;33.0;8312.0;2106.0;8.31;2.11;;
Tigo;Quindio, Colombia;;Dec 2018;3660.0;1877.0;all;;median;927.0;25.0;9574.0;2101.0;9.57;2.1;;
Tigo;Risaralda, Colombia;;Dec 2018;15581.0;8562.0;all;;median;4122.0;21.0;7822.0;2901.0;7.82;2.9;;
Tigo;San Andrés and Providencia, Colombia;;Dec 2018;16.0;12.0;all;;median;12.0;133.0;459.0;903.0;0.46;0.9;;
Tigo;Santander Department, Colombia;;Dec 2018;12924.0;6641.0;all;;median;3351.0;38.0;9783.0;2090.0;9.78;2.09;;
Tigo;Sucre, Colombia;;Dec 2018;1320.0;808.0;all;;median;414.0;17.0;10010.0;2139.0;10.01;2.14;;
Tigo;Tolima, Colombia;;Dec 2018;3971.0;1942.0;all;;median;1031.0;38.0;9714.0;3602.0;9.71;3.6;;
Tigo;Valle del Cauca, Colombia;;Dec 2018;29230.0;14387.0;all;;median;6292.0;28.0;6786.0;2102.0;6.79;2.1;;
EMCALI;Antioquia, Colombia;;Dec 2018;24.0;14.0;all;;median;12.0;31.0;4654.0;843.0;4.65;0.84;;
EMCALI;Bogota, Colombia;;Dec 2018;6.0;1.0;all;;median;1.0;44.0;3113.0;744.0;3.11;0.74;;
EMCALI;Cauca Department, Colombia;;Dec 2018;23.0;16.0;all;;median;6.0;33.0;2336.0;804.0;2.34;0.8;;
EMCALI;Choco, Colombia;;Dec 2018;22.0;12.0;all;;median;11.0;29.0;3723.0;750.0;3.72;0.75;;
EMCALI;Cundinamarca, Colombia;;Dec 2018;2.0;1.0;all;;median;1.0;30.0;3094.0;707.0;3.09;0.71;;
EMCALI;Risaralda, Colombia;;Dec 2018;1.0;1.0;all;;median;1.0;15.0;1916.0;274.0;1.92;0.27;;
EMCALI;Tolima, Colombia;;Dec 2018;7.0;4.0;all;;median;4.0;73.0;940.0;566.0;0.94;0.57;;
EMCALI;Valle del Cauca, Colombia;;Dec 2018;11348.0;6876.0;all;;median;3647.0;25.0;4768.0;856.0;4.77;0.86;;
Tigo;Guainia, Colombia;;Jan 2019;;;all;;median;;;;;;;;
Tigo;Vichada, Colombia;;Jan 2019;;;all;;median;;;;;;;;
Tigo;Guaviare, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Amazonas, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Arauca, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Atlantico, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Bogota, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Bolivar, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Boyaca, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Caldas, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Caquetá, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Casanare, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Cesar, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Cordoba, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Guainia, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Huila, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;La Guajira, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Magdalena, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Meta, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Narino, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;North Santander, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Putumayo, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Quindio, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Risaralda, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;San Andrés and Providencia, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Santander Department, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Sucre, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Vaupes, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Vichada, Colombia;;Jan 2019;;;all;;median;;;;;;;;
EMCALI;Guaviare, Colombia;;Jan 2019;;;all;;median;;;;;;;;
Tigo;Amazonas, Colombia;;Jan 2019;;;all;;median;;;;;;;;
Tigo;Antioquia, Colombia;;Jan 2019;155893.0;86475.0;all;;median;43497.0;12.0;10366.0;2135.0;10.37;2.14;;
Tigo;Arauca, Colombia;;Jan 2019;11.0;10.0;all;;median;2.0;109.0;2048.0;475.0;2.05;0.48;;
Tigo;Atlantico, Colombia;;Jan 2019;20901.0;10194.0;all;;median;4901.0;17.0;10334.0;2128.0;10.33;2.13;;
Tigo;Bogota, Colombia;;Jan 2019;33518.0;18674.0;all;;median;10547.0;12.0;10326.0;2186.0;10.33;2.19;;
Tigo;Bolivar, Colombia;;Jan 2019;17693.0;9051.0;all;;median;4331.0;14.0;10189.0;2150.0;10.19;2.15;;
Tigo;Boyaca, Colombia;;Jan 2019;1703.0;1015.0;all;;median;525.0;17.0;9982.0;2169.0;9.98;2.17;;
Tigo;Caldas, Colombia;;Jan 2019;11938.0;6069.0;all;;median;3203.0;17.0;9801.0;2097.0;9.8;2.1;;
Tigo;Caquetá, Colombia;;Jan 2019;17.0;12.0;all;;median;11.0;37.0;19733.0;21921.0;19.73;21.92;;
Tigo;Casanare, Colombia;;Jan 2019;49.0;44.0;all;;median;16.0;48.0;4599.0;1915.0;4.6;1.92;;
Tigo;Cauca Department, Colombia;;Jan 2019;3398.0;1588.0;all;;median;764.0;30.0;6224.0;2108.0;6.22;2.11;;
Tigo;Cesar, Colombia;;Jan 2019;4349.0;2466.0;all;;median;1155.0;39.0;9944.0;2231.0;9.94;2.23;;
Tigo;Choco, Colombia;;Jan 2019;355.0;161.0;all;;median;68.0;39.0;4050.0;1900.0;4.05;1.9;;
Tigo;Cordoba, Colombia;;Jan 2019;4802.0;2607.0;all;;median;1178.0;34.0;10119.0;2151.0;10.12;2.15;;
Tigo;Cundinamarca, Colombia;;Jan 2019;4944.0;2793.0;all;;median;1481.0;16.0;8511.0;2118.0;8.51;2.12;;
Tigo;Huila, Colombia;;Jan 2019;34.0;27.0;all;;median;12.0;86.0;5762.0;1998.0;5.76;2.0;;
Tigo;La Guajira, Colombia;;Jan 2019;88.0;63.0;all;;median;26.0;54.0;5074.0;5452.0;5.07;5.45;;
Tigo;Magdalena, Colombia;;Jan 2019;4583.0;2380.0;all;;median;1115.0;14.0;10104.0;2203.0;10.1;2.2;;
Tigo;Meta, Colombia;;Jan 2019;1654.0;998.0;all;;median;545.0;14.0;10275.0;2103.0;10.28;2.1;;
Tigo;Narino, Colombia;;Jan 2019;686.0;392.0;all;;median;183.0;29.0;10215.0;2173.0;10.22;2.17;;
Tigo;North Santander, Colombia;;Jan 2019;5682.0;2933.0;all;;median;1510.0;36.0;8136.0;2106.0;8.14;2.11;;
Tigo;Putumayo, Colombia;;Jan 2019;1.0;1.0;all;;median;1.0;27.0;71705.0;28731.0;71.71;28.73;;
Tigo;Quindio, Colombia;;Jan 2019;8589.0;4443.0;all;;median;1994.0;27.0;9762.0;2115.0;9.76;2.12;;
Tigo;Risaralda, Colombia;;Jan 2019;21108.0;11342.0;all;;median;5490.0;19.0;9130.0;3130.0;9.13;3.13;;
Tigo;San Andrés and Providencia, Colombia;;Jan 2019;152.0;105.0;all;;median;60.0;127.0;763.0;454.0;0.76;0.45;;
Tigo;Santander Department, Colombia;;Jan 2019;23730.0;11849.0;all;;median;5627.0;37.0;10137.0;2143.0;10.14;2.14;;
Tigo;Sucre, Colombia;;Jan 2019;2228.0;1300.0;all;;median;684.0;18.0;9884.0;2152.0;9.88;2.15;;
Tigo;Tolima, Colombia;;Jan 2019;5085.0;2474.0;all;;median;1218.0;37.0;9904.0;3603.0;9.9;3.6;;
Tigo;Valle del Cauca, Colombia;;Jan 2019;41885.0;20689.0;all;;median;9456.0;28.0;9133.0;2192.0;9.13;2.19;;
Tigo;Vaupes, Colombia;;Jan 2019;42.0;25.0;all;;median;20.0;21.0;21408.0;19791.0;21.41;19.79;;
EMCALI;Antioquia, Colombia;;Jan 2019;22.0;16.0;all;;median;14.0;29.0;7014.0;955.0;7.01;0.96;;
EMCALI;Cauca Department, Colombia;;Jan 2019;17.0;14.0;all;;median;8.0;50.0;1692.0;556.0;1.69;0.56;;
EMCALI;Choco, Colombia;;Jan 2019;29.0;13.0;all;;median;13.0;27.0;4087.0;786.0;4.09;0.79;;
EMCALI;Cundinamarca, Colombia;;Jan 2019;4.0;4.0;all;;median;4.0;26.0;7062.0;797.0;7.06;0.8;;
EMCALI;Tolima, Colombia;;Jan 2019;34.0;21.0;all;;median;18.0;37.0;8777.0;841.0;8.78;0.84;;
EMCALI;Valle del Cauca, Colombia;;Jan 2019;14226.0;8549.0;all;;median;4573.0;26.0;4722.0;851.0;4.72;0.85;;
Tigo;Antioquia, Colombia;;feb-19;144056.0;81301.0;all;;median;42703.0;12.0;10477.0;2231.0;10.48;2.23;;
Tigo;Arauca, Colombia;;feb-19;7.0;7.0;all;;median;4.0;92.0;3235.0;704.0;3.24;0.7;;
Tigo;Atlantico, Colombia;;feb-19;16203.0;8602.0;all;;median;4247.0;13.0;10381.0;2208.0;10.38;2.21;;
Tigo;Bogota, Colombia;;feb-19;33970.0;18609.0;all;;median;10651.0;11.0;10428.0;2303.0;10.43;2.3;;
Tigo;Bolivar, Colombia;;feb-19;15527.0;8653.0;all;;median;4240.0;14.0;10309.0;2208.0;10.31;2.21;;
Tigo;Boyaca, Colombia;;feb-19;1849.0;1069.0;all;;median;579.0;17.0;10129.0;2197.0;10.13;2.2;;
Tigo;Caldas, Colombia;;feb-19;10714.0;5804.0;all;;median;3007.0;17.0;10072.0;2124.0;10.07;2.12;;
Tigo;Caquetá, Colombia;;feb-19;22.0;10.0;all;;median;9.0;36.0;16637.0;6417.0;16.64;6.42;;
Tigo;Casanare, Colombia;;feb-19;92.0;52.0;all;;median;10.0;50.0;4958.0;2052.0;4.96;2.05;;
Tigo;Cauca Department, Colombia;;feb-19;3323.0;1701.0;all;;median;860.0;30.0;7312.0;2121.0;7.31;2.12;;
Tigo;Cesar, Colombia;;feb-19;3692.0;2207.0;all;;median;1098.0;43.0;10089.0;2239.0;10.09;2.24;;
Tigo;Choco, Colombia;;feb-19;199.0;119.0;all;;median;43.0;29.0;3698.0;2011.0;3.7;2.01;;
Tigo;Cordoba, Colombia;;feb-19;3674.0;2130.0;all;;median;976.0;20.0;10394.0;2215.0;10.39;2.22;;
Tigo;Cundinamarca, Colombia;;feb-19;5219.0;2733.0;all;;median;1405.0;16.0;9321.0;2202.0;9.32;2.2;;
Tigo;Huila, Colombia;;feb-19;25.0;21.0;all;;median;11.0;59.0;2141.0;1856.0;2.14;1.86;;
Tigo;La Guajira, Colombia;;feb-19;59.0;44.0;all;;median;20.0;55.0;4455.0;2651.0;4.46;2.65;;
Tigo;Magdalena, Colombia;;feb-19;4550.0;2357.0;all;;median;1121.0;14.0;10207.0;2267.0;10.21;2.27;;
Tigo;Meta, Colombia;;feb-19;1569.0;956.0;all;;median;508.0;14.0;10374.0;2188.0;10.37;2.19;;
Tigo;Narino, Colombia;;feb-19;570.0;336.0;all;;median;144.0;27.0;10294.0;2190.0;10.29;2.19;;
Tigo;North Santander, Colombia;;feb-19;6374.0;2937.0;all;;median;1589.0;35.0;8883.0;2230.0;8.88;2.23;;
Tigo;Putumayo, Colombia;;feb-19;1.0;1.0;all;;median;1.0;16.0;9582.0;7116.0;9.58;7.12;;
Tigo;Quindio, Colombia;;feb-19;7302.0;3766.0;all;;median;1708.0;27.0;10212.0;2177.0;10.21;2.18;;
Tigo;Risaralda, Colombia;;feb-19;20045.0;10899.0;all;;median;5438.0;18.0;10002.0;3210.0;10.0;3.21;;
Tigo;San Andrés and Providencia, Colombia;;feb-19;158.0;106.0;all;;median;60.0;119.0;951.0;531.0;0.95;0.53;;
Tigo;Santander Department, Colombia;;feb-19;19887.0;10590.0;all;;median;5297.0;37.0;10250.0;2174.0;10.25;2.17;;
Tigo;Sucre, Colombia;;feb-19;1769.0;1137.0;all;;median;599.0;17.0;10042.0;2159.0;10.04;2.16;;
Tigo;Tolima, Colombia;;feb-19;5961.0;3107.0;all;;median;1524.0;37.0;10282.0;4572.0;10.28;4.57;;
Tigo;Valle del Cauca, Colombia;;feb-19;38458.0;19666.0;all;;median;8937.0;26.0;9417.0;2253.0;9.42;2.25;;
Tigo;Vaupes, Colombia;;feb-19;32.0;20.0;all;;median;18.0;19.0;18109.0;13292.0;18.11;13.29;;
EMCALI;Antioquia, Colombia;;feb-19;12.0;11.0;all;;median;10.0;28.0;4574.0;808.0;4.57;0.81;;
EMCALI;Bogota, Colombia;;feb-19;1.0;1.0;all;;median;1.0;38.0;3339.0;533.0;3.34;0.53;;
EMCALI;Cauca Department, Colombia;;feb-19;30.0;22.0;all;;median;6.0;30.0;2325.0;2037.0;2.33;2.04;;
EMCALI;Choco, Colombia;;feb-19;35.0;20.0;all;;median;20.0;22.0;4902.0;747.0;4.9;0.75;;
EMCALI;Cundinamarca, Colombia;;feb-19;1.0;1.0;all;;median;1.0;30.0;9284.0;967.0;9.28;0.97;;
EMCALI;Tolima, Colombia;;feb-19;1.0;1.0;all;;median;1.0;4.0;21541.0;16611.0;21.54;16.61;;
EMCALI;Valle del Cauca, Colombia;;feb-19;12978.0;7749.0;all;;median;4275.0;25.0;4815.0;863.0;4.82;0.86;;
Tigo;Antioquia, Colombia;;mar-19;137759.0;79606.0;all;;median;41033.0;12.0;10443.0;2268.0;10.44;2.27;;
Tigo;Arauca, Colombia;;mar-19;6.0;6.0;all;;median;3.0;122.0;1485.0;360.0;1.49;0.36;;
Tigo;Atlantico, Colombia;;mar-19;16559.0;8825.0;all;;median;4308.0;13.0;10418.0;2231.0;10.42;2.23;;
Tigo;Bogota, Colombia;;mar-19;30795.0;17613.0;all;;median;9864.0;11.0;10452.0;2395.0;10.45;2.4;;
Tigo;Bolivar, Colombia;;mar-19;14184.0;7965.0;all;;median;3840.0;14.0;10318.0;2259.0;10.32;2.26;;
Tigo;Boyaca, Colombia;;mar-19;1806.0;1102.0;all;;median;558.0;18.0;10010.0;2260.0;10.01;2.26;;
Tigo;Caldas, Colombia;;mar-19;11389.0;6076.0;all;;median;3146.0;17.0;10223.0;2194.0;10.22;2.19;;
Tigo;Caquetá, Colombia;;mar-19;18.0;12.0;all;;median;11.0;35.0;18646.0;20881.0;18.65;20.88;;
Tigo;Casanare, Colombia;;mar-19;91.0;63.0;all;;median;11.0;58.0;4686.0;2221.0;4.69;2.22;;
Tigo;Cauca Department, Colombia;;mar-19;3314.0;1667.0;all;;median;799.0;35.0;5699.0;2139.0;5.7;2.14;;
Tigo;Cesar, Colombia;;mar-19;3412.0;1975.0;all;;median;928.0;45.0;10286.0;2302.0;10.29;2.3;;
Tigo;Choco, Colombia;;mar-19;219.0;124.0;all;;median;43.0;22.0;4074.0;2328.0;4.07;2.33;;
Tigo;Cordoba, Colombia;;mar-19;3282.0;1929.0;all;;median;878.0;18.0;10250.0;2206.0;10.25;2.21;;
Tigo;Cundinamarca, Colombia;;mar-19;5251.0;2896.0;all;;median;1474.0;15.0;9525.0;2225.0;9.53;2.23;;
Tigo;Huila, Colombia;;mar-19;49.0;20.0;all;;median;10.0;69.0;4529.0;1807.0;4.53;1.81;;
Tigo;La Guajira, Colombia;;mar-19;48.0;37.0;all;;median;13.0;62.0;2667.0;2416.0;2.67;2.42;;
Tigo;Magdalena, Colombia;;mar-19;4114.0;2228.0;all;;median;1075.0;13.0;10158.0;2301.0;10.16;2.3;;
Tigo;Meta, Colombia;;mar-19;1542.0;944.0;all;;median;488.0;14.0;10423.0;2269.0;10.42;2.27;;
Tigo;Narino, Colombia;;mar-19;671.0;363.0;all;;median;125.0;27.0;10387.0;2279.0;10.39;2.28;;
Tigo;North Santander, Colombia;;mar-19;6256.0;3056.0;all;;median;1569.0;35.0;8570.0;2259.0;8.57;2.26;;
Tigo;Putumayo, Colombia;;mar-19;2.0;2.0;all;;median;2.0;59.0;4045.0;1499.0;4.05;1.5;;
Tigo;Quindio, Colombia;;mar-19;7017.0;3811.0;all;;median;1609.0;31.0;10125.0;2266.0;10.13;2.27;;
Tigo;Risaralda, Colombia;;mar-19;19472.0;11104.0;all;;median;5499.0;18.0;10211.0;3227.0;10.21;3.23;;
Tigo;San Andrés and Providencia, Colombia;;mar-19;272.0;155.0;all;;median;73.0;114.0;1116.0;795.0;1.12;0.8;;
Tigo;Santander Department, Colombia;;mar-19;16356.0;9300.0;all;;median;4695.0;37.0;10312.0;2216.0;10.31;2.22;;
Tigo;Sucre, Colombia;;mar-19;1890.0;1198.0;all;;median;601.0;22.0;10187.0;2220.0;10.19;2.22;;
Tigo;Tolima, Colombia;;mar-19;5233.0;2893.0;all;;median;1426.0;39.0;10309.0;4109.0;10.31;4.11;;
Tigo;Valle del Cauca, Colombia;;mar-19;38011.0;19821.0;all;;median;8893.0;26.0;9183.0;2294.0;9.18;2.29;;
